Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
SLCO2B1	-0.689315183229168	3.31512810094792	-2.94663701129737	0.00692629513955852	0.0432346904181132	-2.76353265871584
IL28RA	-0.68890315348611	-1.52786356529167	-2.94235924286652	0.00699712714269739	0.0434028440106063	-2.77296205238652
STAT5A	-0.688147503486109	-1.97366834712847	-3.58395701197565	0.00145325893241395	0.0155120088493887	-1.29857640859266
MGLL	-0.688113256590279	2.40653011321528	-2.08016201307924	0.0480750036252445	0.153194542988482	-4.51326696582201
TTC36	-0.688009946802083	0.306191233359375	-2.89659954783388	0.00779926052697666	0.0463926289661988	-2.87342573062758
P2RX5	-0.687893339024304	-1.14544055842187	-1.66356363942195	0.108873358118058	0.260335867704773	-5.2062735876013
LPAR1	-0.687362649059025	-2.15515378862674	-2.30473022043516	0.0299014097921224	0.11197582646445	-4.09513099118405
NCALD	-0.687161718225693	-2.2260839443559	-1.62086030296252	0.117781092600152	0.273655862696413	-5.27056166206471
ANKMY1	-0.687128739236112	4.1470444685625	-3.48753390822955	0.00184956979974282	0.0179614490662488	-1.52673678612216
EOMES	-0.687029494506943	-3.86741950391319	-1.95876032134506	0.0615558883614352	0.180308145827904	-4.72693945228572
TPMT	-0.686986737013888	-1.20321082884028	-2.57618969122768	0.0163875815982496	0.0763089325946195	-3.55421837009353
KIFC2	-0.68696907560764	1.26650536661285	-4.10433841863071	0.000387991399935562	0.00621155755515885	-0.0405614591703847
CSDA	-0.686334076184029	2.13621936431424	-1.51391155413068	0.142775959037861	0.310945037583191	-5.42561316821256
CNR2	-0.686229530354165	-3.64994218557292	-2.67035494745217	0.0132194539402554	0.0665326409388303	-3.35852294619525
TSC22D2	-0.686070622027777	-0.750883723138889	-2.5420188356268	0.017702927261275	0.0803201639033825	-3.62425672021421
IFNG	-0.685953263621523	-4.02106179652951	-1.52445732720823	0.140132850931956	0.307363416514376	-5.41070928743671
PRSS12	-0.685950417541665	-2.08615887976389	-1.19294792600331	0.244255173743486	0.434627868172754	-5.83678779561212
MUT	-0.685737260635418	1.74833567917187	-1.56777226148644	0.12969312661955	0.291384851440075	-5.34860450711771
ETS1	-0.685693453788196	1.36118879903646	-2.57745551389416	0.0163406512713986	0.0761748052890214	-3.55161369082031
ARSI	-0.685177748288194	-1.66822250207465	-2.81525167400669	0.00944530404421308	0.0530666981895795	-3.05013899921381
CDADC1	-0.685096323288192	-1.87405283263715	-3.38715223066239	0.00237362298502106	0.0212325412648123	-1.76213219068567
MMP2	-0.68501522025347	-3.91379751173438	-2.80158710831446	0.00975222295117612	0.0541575380935813	-3.07957803827171
RPS4Y2	-0.684632469895832	-0.908492018333333	-0.653099151655601	0.519742683319465	0.687455701203887	-6.32604693902736
TOX3	-0.683802491479166	-0.362485767993056	-0.921219151051947	0.365871668637977	0.555432380547673	-6.11643687894105
ZNF703	-0.682334013802083	-1.36987531772743	-1.60924153465108	0.120307267422636	0.27772111581633	-5.28782129942661
PROX1	-0.682174677163196	2.5000326267066	-1.24111925903985	0.226252700746083	0.414303692760529	-5.78048537350634
CCDC36	-0.68156203507986	-1.30778341413368	-2.8647975894479	0.00840741313197837	0.048963637536524	-2.94280207503657
BAI3	-0.681417252725689	-5.60871920500868	-3.72273431655886	0.00102475308009715	0.0121567390800516	-0.96706792242724
UPP1	-0.681258380451389	-0.0265486777986111	-2.44604522078455	0.0219402494840986	0.0924118250633168	-3.81805351700747
IFT46	-0.681050948479166	-0.6659993684375	-2.48273542600957	0.0202202572510497	0.0876489232568711	-3.74448371614617
CASP5	-0.681029679621527	-0.409917427411458	-3.29063130993682	0.00301197696855243	0.0249907862000821	-1.98621357538042
HK3	-0.680862499982639	-0.447846041703125	-4.09415317010322	0.000398241192881264	0.00634543549984269	-0.0655148372516852
KCNJ4	-0.680807560260411	-5.2193937561441	-2.02154376523392	0.0542166138822948	0.166340806599995	-4.61757478998251
HIGD1A	-0.680667339697917	0.390513734831597	-2.20482963390814	0.0370347622629561	0.128626932570308	-4.28465439750241
KISS1	-0.680188758399304	-1.00067285143229	-2.25420811304822	0.0333357998988212	0.120200514006689	-4.19165918999151
CD52	-0.679983616253471	-0.869668949480903	-2.01052601743615	0.0554456866210722	0.168735130509024	-4.63694521994537
PKP2	-0.67939543781597	-2.34106969741493	-1.38933996744939	0.177162700876656	0.354747468938248	-5.59510418499806
DPP7	-0.679382419225695	3.28091795118229	-2.52170762089649	0.0185306329604151	0.0829437353853187	-3.66563340794344
SLC20A1	-0.678880469187501	2.40144116484375	-2.64026991522584	0.0141632609277915	0.069412366237952	-3.42146597080395
TCEAL7	-0.678059702770831	-1.89088924788542	-3.57978322639093	0.00146854979317435	0.0155946443608723	-1.30849143428458
NKD1	-0.677949604895832	-1.45418015592708	-1.26451465069679	0.2178802833671	0.404480128481607	-5.75243351848843
GCM1	-0.677659376923608	-4.09974925421528	-2.49190873819485	0.0198101738287764	0.0865408061490987	-3.72598857183837
ST6GAL1	-0.677141290885418	1.50076212486632	-2.41623482025733	0.0234361300529671	0.0963608017608778	-3.87734409663894
CCDC146	-0.676962749005208	-0.49513674874566	-1.87539632726972	0.072641469524809	0.199686988186889	-4.86826313317284
KRT8P12	-0.676944862805558	3.83913387500694	-2.27639780209389	0.0317854719256167	0.116687875752264	-4.14943280300627
ITPKB	-0.676915929756944	-0.953739461899306	-2.84243200998171	0.00886178065393883	0.0508418200657719	-2.99136948811607
MAPRE2	-0.676112843402778	1.03935288507986	-2.54186481038166	0.017709072541588	0.0803263651980828	-3.62457120889566
GDA	-0.675303135947917	0.900087590005208	-1.06226263362936	0.298421297147912	0.491183981695526	-5.97945927823856
PRKCH	-0.675193170184027	-0.320996127442708	-3.59179199222561	0.00142497420994072	0.0153451739071771	-1.27995490121271
ADAM7	-0.67513539915972	-2.77617551501389	-4.8606051804716	5.54851076758767e-05	0.00172403818859794	1.82897491210977
PDE1B	-0.674211080722221	-2.17091761002083	-3.57231277632736	0.00149631159905933	0.0157615774939017	-1.32622933248074
ANKRD1	-0.673728193913192	-2.55405921965451	-0.640765384170618	0.527592353845951	0.694559281709644	-6.33404204689283
LDOC1	-0.67330960409722	-2.05686069859722	-0.905982512258256	0.373722997346353	0.56302953803479	-6.13015232350886
GNG7	-0.672708522520834	1.36307604464583	-2.35992510483702	0.0265207567964528	0.104286014048521	-3.98812604009594
CRK	-0.672100569680556	1.54178847625694	-4.26038241443607	0.000260028453332621	0.00479284901372956	0.342875648054693
PCDH18	-0.671639972642359	-3.99341210067882	-2.23798879480089	0.0345120961007211	0.122860723306464	-4.222354043159
ST14	-0.671460264072917	0.263250575182292	-3.25790165443031	0.0032640047074595	0.0263534674026869	-2.06165737195057
CSF1R	-0.670790122402779	1.54857153460417	-2.62636227759464	0.0146205662437814	0.0708480018904485	-3.4504313225003
GSN	-0.670691688440974	1.85647938200868	-2.05036253671743	0.0511151814525061	0.159711189631343	-4.56655475927213
MMP25	-0.670584007645833	-0.834073636253472	-3.09395066664716	0.00486506515301277	0.0343981337390083	-2.43507170512709
C10orf107	-0.67053478122569	-5.30594676030382	-1.64491871512596	0.112690627908205	0.266647196477663	-5.23450678787849
ICAM2	-0.670387570270833	0.971116421305556	-3.40684641482569	0.00226055400219688	0.0205102388032741	-1.71613120286345
ADCY5	-0.670236731572914	-2.29554254238368	-3.32671810839927	0.00275592268568691	0.023397505225453	-1.90270796835733
KLHL2	-0.669984413184028	-1.79814961015799	-2.04658034831457	0.0515130231989295	0.160455727003588	-4.5732796276357
IQSEC2	-0.669656907697917	0.0776120583177083	-3.25983281982174	0.00324858469915562	0.0263047730215829	-2.05721382498533
C12orf23	-0.669406686847222	0.453825323138889	-3.75159300998031	0.000952657362107348	0.0114550574084582	-0.897711569341482
GUCA2B	-0.669371656767361	0.164587186262153	-0.783933700494425	0.440553187770653	0.623619385281701	-6.23224113732009
SPG20	-0.667895641215275	-3.62052531036111	-4.08235828270193	0.000410446283978287	0.00647242217042684	-0.0943991226918675
CNTN1	-0.667888881732636	-2.65843222509201	-1.10354801421527	0.280454593143035	0.472341620151731	-5.93599855442851
NEK5	-0.66714553164236	-3.63791447649826	-2.93257982863023	0.0071616573372546	0.0441303005275842	-2.79449460478565
H2AFY2	-0.667024438541663	-4.09435288282292	-1.43249362608328	0.16457294742906	0.339012962664898	-5.53777425362584
PPAP2A	-0.666930635013889	3.78832555533681	-2.26342146741525	0.0326839342987682	0.118690199948648	-4.17415890869682
DDX21	-0.666930545072917	1.60850509277604	-2.36263269092	0.0263642970200548	0.103910074988289	-3.98283614781101
SLC30A10	-0.6668914924375	1.35125631687153	-1.08787679617223	0.287180538094761	0.479027687707537	-5.95267240938525
NPR2	-0.666121404930556	1.42819987359375	-2.74033011635175	0.0112476197912987	0.0597008173955577	-3.21065253751594
C8orf46	-0.666100973319443	-1.74929261540278	-1.59361292846596	0.123776131384981	0.282738548886325	-5.31087960362129
MYOM1	-0.665842440725695	0.971989216244792	-1.9392978947548	0.0640019298680675	0.184953144418466	-4.7603357128646
LRP5	-0.665809118437501	2.60862672171875	-2.94501713227783	0.00695303661324847	0.0433051298513178	-2.76710407280512
FERMT2	-0.665145346079862	1.77431101400868	-2.36252708728027	0.0263703835057319	0.103910074988289	-3.98304253946396
TNFRSF13B	-0.665050523184023	-4.61052238438021	-1.72615910447114	0.0968437549707978	0.240709068526837	-5.10965448127767
ABCA6	-0.664985098229167	1.72117068125	-1.54736692842701	0.134528623789935	0.299051331117272	-5.37803911744293
CISH	-0.664915600003472	0.0149247027204861	-1.42329803609368	0.16719401552852	0.342385264035471	-5.55011502419609
INPP5D	-0.66480481520486	-0.732657660744792	-2.1094562965995	0.0452446011383205	0.146741606238697	-4.46036353294414
TSPAN13	-0.664692234684028	0.832205598019097	-1.64019345462526	0.11367565511563	0.268194773683332	-5.24162176233885
ITGAX	-0.664449144607639	0.600617123901042	-1.5587013827963	0.131824705622585	0.294638120132384	-5.36172808776768
PADI2	-0.664277308826386	-2.55964735968056	-1.73064374974395	0.0960269348689476	0.239461716640225	-5.10262502399753
PYGM	-0.663999751656248	-2.46925902578646	-3.48409804408447	0.00186548184246176	0.0180532940914011	-1.53483107292098
C6orf138	-0.663921165479162	-4.58455206151389	-2.01048177626845	0.0554506711817524	0.168735130509024	-4.63702284920512
GPA33	-0.663710998156247	-5.1628395708316	-1.83482044256845	0.0786390022762582	0.21027034993095	-4.93539615976149
KIAA0922	-0.663523035333334	-1.54470740199653	-3.03524722933333	0.0056040830360521	0.037636690306047	-2.56681127910872
FARP2	-0.663299431784722	0.383895090423611	-2.86544643910979	0.00839456719875	0.048936580149219	-2.94139030758729
HHIPL1	-0.66231133186111	-0.85508222571875	-4.46465810055485	0.000153771648895146	0.00329706813511148	0.847339208960821
CD44	-0.662152917885416	-0.657719151494792	-1.30650314288479	0.203450244553991	0.386309568615451	-5.70094134932193
TMEM200C	-0.661921171559027	-0.555879769067708	-2.58630747136533	0.0160159509921724	0.0753296407885894	-3.53337890492245
PPP2R2A	-0.661645876482639	0.0667412535503472	-2.59426627050558	0.0157291609754206	0.0745018867277601	-3.51695402904581
ZNF662	-0.661446628980901	-2.69498951098003	-2.13310343040583	0.0430695688703248	0.141710599473509	-4.41728837160598
NKG7	-0.661382969260416	-0.677588998786458	-1.99545845211111	0.0571664018543282	0.171816058496559	-4.66331358831509
RETN	-0.661298183715278	1.12848216645139	-3.18471983056314	0.00390335148074447	0.0295707637407552	-2.22929236094353
TPT1	-0.661118952434032	5.90584422586979	-5.0976657058763	3.01817381340864e-05	0.00112745559563109	2.41651765017006
PRAMEF7	-0.660028897038194	-0.563108799421875	-2.66420030160665	0.0134075993517612	0.0671181484119049	-3.37143097813141
MAP2K1	-0.659980262767362	1.39737810632465	-3.49498429545219	0.00181551881164126	0.0177229217326885	-1.5091762687634
FCAMR	-0.65975233851736	-2.53466501363021	-1.35939577006002	0.186337920095845	0.365936400214385	-5.63400709640816
PLK2	-0.659557208354167	-0.0277959130138889	-2.01812060547977	0.0545958721725448	0.167107904446555	-4.62360113254302
KRT83	-0.65935493690278	1.81778135034375	-2.06413901484937	0.0496890517327134	0.156741032018561	-4.5419861827897
HERPUD1	-0.658879473666667	2.90481181811111	-3.05024739385658	0.00540562400915	0.0367739941698954	-2.53325280841067
NUDT7	-0.658683510027778	0.960118846555556	-2.06973236492618	0.0491202141028878	0.155530382194301	-4.53197837136994
IRF2BPL	-0.658571589354167	0.872577435743056	-4.59128837144455	0.000110987541263756	0.00267015100063925	1.1609824326702
C4orf3	-0.658565198937501	1.45873873046875	-3.39987409193614	0.0022999722162923	0.0207751386114313	-1.7324273616493
MYO1B	-0.658471946416669	2.25652661280903	-2.56213337202663	0.0169172298758622	0.0779119545789706	-3.58309332735897
CD180	-0.658225401454859	-2.75534240789757	-1.92962396059948	0.0652491530887831	0.187205711456297	-4.77684513706341
GAMT	-0.658221878788197	5.35931947138715	-2.33528307110563	0.0279843207937737	0.107819489466728	-4.03609572302655
XCR1	-0.65792495663889	1.42087557617014	-3.22675917080808	0.00352265392362804	0.0276064393735139	-2.13317566895353
AMPD1	-0.657617876076386	-3.86757837320833	-2.98203137419024	0.00636589420309722	0.0407673250144708	-2.68527153520695
HMGCR	-0.657473580805555	-0.417722887909722	-1.49723652279179	0.147038013008379	0.315946829386985	-5.44900464183444
CDYL2	-0.657184770229167	0.178580667586806	-2.23292073132183	0.0348872986178883	0.123565835215396	-4.23191559782564
DNAJC15	-0.657138215260416	-0.799069821651042	-2.47450936021917	0.0205946650196866	0.0886302923176406	-3.7610348145083
DCDC2	-0.656535280534721	-1.43860772178819	-1.3927859819787	0.176130118133473	0.353268975757508	-5.59058081947508
SPDYE4	-0.656282850715277	-1.05852807026389	-2.06845722368158	0.0492493817640671	0.155821966394498	-4.53426155876505
DDX3Y	-0.656174192697917	0.908814043651042	-2.23297379317056	0.0348833512302272	0.123565835215396	-4.23181556333167
C12orf28	-0.656018782583334	-3.46175641163542	-1.88730586828939	0.0709582768818441	0.196931582215825	-4.8483509295985
RERG	-0.655731705260413	-3.29215471850521	-1.37616333115165	0.181155221176492	0.359866533401565	-5.61231221855368
EDNRA	-0.655568122381944	-0.823600377	-1.88020688485863	0.0719574535797857	0.198584987856949	-4.86023137727515
MEIS3	-0.655305394743053	-3.06034274598958	-2.43712230480956	0.022378493975834	0.0936243115315505	-3.83584643932661
TMEM150C	-0.654951942559028	0.740260774237847	-1.68061899627609	0.105477187097397	0.254604430465402	-5.18022650116463
TMEM86B	-0.65476161173264	1.69019267164063	-2.32841486289216	0.0284052155831057	0.10871850499818	-4.04940948590079
OR2V2	-0.654591548520831	-4.22650375653819	-1.37867575324034	0.180388532238129	0.359068232909762	-5.60904191448528
EYA2	-0.654434526874998	-2.71085660274306	-2.79401270312837	0.00992638957684193	0.0547672479249066	-3.09586531346176
GFOD1	-0.654356180729167	0.290943064857639	-2.48682778579627	0.0200363508048365	0.0872001830446506	-3.73623769776406
C20orf85	-0.653683324649305	-1.43638329328993	-4.90348553792308	4.9691952869635e-05	0.00160023319490146	1.93533056947526
DEFA7P	-0.653525760878471	-4.64140321315799	-2.19740835950755	0.0376217019918377	0.129700516929018	-4.29851352030141
STK40	-0.65297491654514	1.20640934494965	-4.63285961190325	9.97194686758643e-05	0.0024760476638719	1.26404284691555
HIBADH	-0.652360776701391	2.799219466	-2.76049129683771	0.0107330702106795	0.0577908104553241	-3.16767692083444
COL6A2	-0.652106258451389	1.08448708464236	-1.4475199875438	0.160360720967968	0.333497923972726	-5.51746442279576
PPP1R3B	-0.652032555593751	2.12066204419618	-1.39123927068904	0.176592992536134	0.353943985278696	-5.59261226930271
PTPRS	-0.651585547645833	-1.81081309149653	-2.65375533266479	0.0137326559317847	0.068029694172992	-3.39330010448345
CABLES1	-0.651493918461805	-0.928035349230903	-2.30387323245181	0.0299568713482656	0.11200511729634	-4.09677978151802
SAT1	-0.651122558125002	3.64793758810417	-3.27578338427594	0.00312388663176929	0.0256408858789266	-2.02047403764182
KIAA0182	-0.650943326197917	1.39559344967535	-2.68490281479401	0.0127845317066072	0.0649857810668484	-3.3279482595208
RASGRP2	-0.65087132378125	-0.280685588911458	-3.77174408839417	0.000905293136470307	0.0110676200902297	-0.849202951682609
RETSAT	-0.650601343493056	0.610108943458333	-4.68503206944158	8.71829884138637e-05	0.0022728405956718	1.39342821282714
ADRB1	-0.65047504597222	-4.49568141730903	-1.86048382950979	0.074797900073248	0.203159266477831	-4.89306368892858
CHI3L2	-0.650120545809024	-5.22503933154688	-2.10370456547544	0.0457882829441548	0.14807638251082	-4.47079099029991
MAP1LC3A	-0.65010967875	-0.107598377076389	-2.56473909586742	0.0168178565511032	0.0775757810278825	-3.57774732617899
FYB	-0.649877625819445	1.11045137845833	-1.90275815344639	0.0688250475967978	0.193566847934109	-4.82237631516305
MIA2	-0.649658058423613	2.62764055845486	-1.91208771531683	0.0675643356835481	0.191398126531925	-4.80661809144729
EDEM1	-0.649490817458334	0.776647725104167	-4.16747432017187	0.00033004062844149	0.00557026402018217	0.114333095571668
FAM198A	-0.649270730947915	-1.42421006261285	-1.52278846115639	0.140548441676351	0.307913372159449	-5.41307350417845
C1QTNF8	-0.649266550604163	-5.25457871818403	-2.64044246259219	0.0141576723113888	0.0694052118852275	-3.42110608062964
LRRC8C	-0.648961519378472	0.334674721567708	-2.43691505421913	0.022388768304385	0.093643989847403	-3.83625924718057
G3BP2	-0.648920881937499	-0.254843048829861	-2.46307759533886	0.0211256370480284	0.0900639002732328	-3.78398183644362
RIPK3	-0.648514788895832	-1.49075951945833	-2.31726848503747	0.0291006153140921	0.110279717063335	-4.07096364543597
TRIM43	-0.648372452597219	-2.91626916275694	-3.51892024632941	0.0017102066282605	0.0171013421648291	-1.45267951445251
ADSSL1	-0.647962436666667	0.439238223517361	-2.19085289749848	0.0381471387258395	0.130841338906624	-4.31072992325321
GNB4	-0.647943472399304	-1.67556271861632	-2.29143982528845	0.03077214669683	0.11406389988395	-4.12065684625353
GLIS3	-0.64776645836111	-1.629213599625	-1.93820888914762	0.0641412798261784	0.185164848682476	-4.76219720606829
MUC5AC	-0.647740820309028	0.346760329512153	-0.808310146266462	0.42665065139253	0.612310889602017	-6.21296482949141
NADKD1	-0.647475364263891	3.07907085936458	-2.15480822381343	0.0411562360803242	0.137486364050413	-4.37746408346559
FLT4	-0.646978764520833	0.156954734027778	-2.90612263110946	0.00762543938575862	0.0457871708988778	-2.85257958926299
TMC4	-0.646449238243055	-0.979882208222222	-1.95783327747167	0.0616705097918517	0.180405838535933	-4.72853568695326
GDF6	-0.646108536736107	-4.72373080321181	-1.79122817632849	0.0855542927841968	0.222454394694872	-5.00628228329222
TTN	-0.6458381225625	-1.04808839338889	-1.83037077342875	0.0793220520722935	0.211282474304429	-4.94269098228845
RIN2	-0.645471856677085	1.44067895197396	-1.77459041483662	0.0883280313027679	0.226720752206372	-5.03299416230479
CCDC63	-0.644560412253469	-4.30519373832812	-1.62196348078881	0.117543550704029	0.273417319831805	-5.26891770976133
RASA3	-0.64397623446875	0.262828543335069	-4.03752130132459	0.000460316623750466	0.0069965541744549	-0.204071067884445
FAM26F	-0.64385791709375	-0.692094769043403	-1.49262760600901	0.148234082541162	0.317556566109582	-5.45543207258988
MEI1	-0.643698555041666	-1.45779183152778	-2.93130078361133	0.0071834466686845	0.0441997578699072	-2.79730835809429
C14orf43	-0.643541368194445	0.380381587152778	-3.10579851400923	0.00472770122722476	0.033674854927817	-2.40835241168927
KLHL6	-0.643537766458334	0.695541751461806	-1.42992152890585	0.165302755949704	0.339823814053385	-5.54123284205884
CCL18	-0.643401844315971	-2.48320782189757	-0.989869610667355	0.331863086524171	0.524454120943059	-6.05200854705935
KRTAP4-1	-0.643304813739583	0.130570731282986	-4.90508421476987	4.94881273916746e-05	0.00159672825614981	1.93929531743867
SNX9	-0.643254923055557	2.12269199919792	-4.97462868273083	4.13887193796839e-05	0.00141411457880587	2.11172670466984
HAGH	-0.642646097239584	2.26770600313715	-1.46048561346923	0.156796087449514	0.328359565220671	-5.49979696297861
SLC5A6	-0.642515184239585	1.17846268605035	-2.22449417658527	0.035519328287378	0.125142364651204	-4.24778191350131
APCDD1	-0.642287770461805	-1.71334213468229	-1.99150557357299	0.0576255573358991	0.172578945094685	-4.67020768950206
UBXN8	-0.641624780423611	-0.358273699361111	-2.77081422029781	0.0104782845387238	0.0568927529379672	-3.145609732668
SAT2	-0.641399382371529	2.5988293689184	-2.65272026118111	0.0137652673741455	0.068136713646732	-3.39546474203223
RPH3AL	-0.641366485659722	-0.799377987541667	-2.29148932022122	0.030768861543144	0.11406389988395	-4.12056196007358
SLAMF7	-0.641075523118054	-0.769579412552083	-1.76132067121553	0.0905951092835838	0.230884926378457	-5.0541613698711
OR2T2	-0.641010097385413	-4.43474206793229	-1.98438310004795	0.058461103159659	0.174295393850298	-4.68260506020853
RIN3	-0.640407217079862	1.82911780780382	-2.49729231802178	0.0195731081922926	0.0859521754022214	-3.71511560238085
AKR1E2	-0.640386684079861	-0.807322299609375	-0.899226303109373	0.377239606149579	0.566145681579718	-6.13616563159803
LGALS3BP	-0.640207366152779	3.24233949400347	-1.51548034027545	0.142380217309918	0.310466402606524	-5.42340147682979
FLJ43903	-0.639217846552079	-3.19842822800868	-3.37352446578052	0.00245505812564114	0.0216979637707821	-1.79390948966127
PMP22	-0.63918099453125	-1.96384759229687	-1.33085511199668	0.195426166909998	0.377642702121746	-5.67040918616341
AP2A1	-0.639166545204862	1.75866467637674	-3.01094968561564	0.0059404228521116	0.0391339799197171	-2.62101470754781
ARL14	-0.639157940934022	-4.15259457219271	-0.901970919626094	0.375808427356657	0.564703643860321	-6.13372788219032
C17orf61	-0.638646064232639	0.663628753098958	-2.55233455887934	0.0172958374575556	0.0792935275099618	-3.60316924916524
DOCK2	-0.637762213375	0.350413972513889	-2.03989541948641	0.0522229301660779	0.162057865256003	-4.58514432729748
BIN3	-0.637595789180556	-1.95045359024653	-3.90970397877153	0.000637769871082716	0.00875176451665343	-0.515479185139031
ANGPTL1	-0.637397433479166	-0.339549082993056	-1.40485689042063	0.172550660581591	0.34841761013532	-5.57466100358344
ARHGAP9	-0.636579590968749	-1.89715492427257	-2.23383405979231	0.0348194105517268	0.123553311239738	-4.23019353422026
C19orf59	-0.635370775704858	-3.82724467646354	-2.17044039769728	0.0398259235948182	0.134567593091235	-4.34861341477815
SLPI	-0.635294664979168	1.22442290887847	-1.1259065077421	0.271056363644452	0.462725446619603	-5.91183695652814
LDOC1L	-0.63523647628125	-1.10880984047743	-1.67081836420447	0.107417684638521	0.258025091097835	-5.19521981463389
TEC	-0.634606843756942	-2.01778391366667	-3.47692815759592	0.00189911742340795	0.0182841717568658	-1.55171382271342
TLR8	-0.634125851885414	-1.9414879621441	-1.93267887777335	0.0648530146721131	0.18633358888364	-4.77163816403128
TRPC6	-0.633635119996531	6.0334165582309	-3.67473812709964	0.00115668613835864	0.0131644509044067	-1.08210928108681
GLIPR1	-0.63324308829861	-1.77371366021181	-2.75063383098014	0.010981813071972	0.0587724539127185	-3.18870948877754
ARMC6	-0.632820409402778	0.875740055326389	-3.11058044593948	0.00467332093007024	0.0333865383911945	-2.39755598943632
TC2N	-0.632754328506942	-2.06423904176736	-1.06067067758027	0.299130091427908	0.491986202579196	-5.98110495839709
EBF4	-0.632562435003472	0.214077036175347	-5.67915602960955	6.86333545154239e-06	0.000405565508227834	3.84741877643637
CLIP4	-0.632511811170138	-0.625800188032986	-1.54611519556119	0.134830005997736	0.299523245780618	-5.37983447052322
PROS1	-0.6322521920625	2.71038209272569	-3.28330662946782	0.00306669004309893	0.0252896071272327	-2.00312195181
MYC	-0.632233288684028	0.455025304213542	-2.38834122721131	0.0249203448646954	0.10023207623593	-3.93242171961045
SLFN12L	-0.632201037319442	-3.50536369845139	-1.47608060869788	0.15259336409516	0.323100447214969	-5.47837209966592
SPNS2	-0.632182861215277	-0.561549370013889	-3.99150588287172	0.000517727742062679	0.00754039709401207	-0.316401564888381
ECH1	-0.631907135184029	3.36335441489063	-2.94263382535783	0.00699255990881578	0.0434028440106063	-2.77235698748461
C21orf33	-0.631585230493056	0.0657259294618056	-3.74386282124947	0.000971465634575138	0.0116312943854758	-0.916302874029945
ADRA2B	-0.631501948055555	-1.20128870295139	-2.01477516083028	0.0549687876547224	0.167791051475556	-4.62948365759533
FBLN1	-0.631313141770833	0.258183033888889	-1.67784194049514	0.106024016150752	0.255594967946957	-5.18448196570076
FBXO40	-0.631078309340275	-5.86260639279514	-2.20781392371996	0.0368010802601782	0.128012406904625	-4.27907255251766
PERP	-0.631035991329863	2.92814627590104	-2.48373497418035	0.020175194882977	0.0876286557329048	-3.74247038614603
LHFPL1	-0.630465515305554	-5.296049325625	-3.29179781009352	0.00300335121025432	0.0249561709561914	-1.98351951945696
HEY2	-0.630226904628472	-2.00131035872743	-2.32507552769938	0.0286119394627345	0.109356002284389	-4.05587373302479
OR51I2	-0.62987187090972	-3.25273528274653	-3.37706771932656	0.00243362761368379	0.0215691049896356	-1.78565159768574
OR5B21	-0.629180587427079	-3.74772000584896	-2.57650713743351	0.016375800502846	0.0762963432518959	-3.55356522989202
C2orf50	-0.628820771999995	-5.09511491484722	-3.23116189399726	0.00348492214926583	0.0274556902423714	-2.1230809569057
INPP5B	-0.628004348364584	0.641941808876736	-4.16472482348542	0.000332375446792096	0.00559842811680875	0.107580240969484
DNAJB14	-0.627755321458333	-0.163952075246528	-3.92984123503293	0.000605888812295295	0.00838881224564925	-0.466548851159105
AGAP11	-0.626992212159722	1.45662483885069	-3.87123908792283	0.000703332039434095	0.00932918664389913	-0.608795078025066
FAAH	-0.626980806208332	-1.67816732657292	-1.89237526059723	0.0702521735943503	0.196201867107664	-4.83984677538078
SCTR	-0.62610499473611	-0.577911727767361	-2.36563782130841	0.0261916347471825	0.103425271341353	-3.9769605229837
CMYA5	-0.625969014135416	-2.39123817372049	-1.58656997284191	0.125366235680583	0.28509286009072	-5.32121123180194
RFX4	-0.625804876687495	-4.06715457068403	-1.88279067030693	0.0715923803749204	0.198047962015463	-4.85591115080071
GSTT2	-0.625233685513888	-2.66178257458681	-1.06064209057166	0.299142830253537	0.491986202579196	-5.98113448959387
UCP2	-0.625202168416668	2.80754219434722	-1.80028114517209	0.0840766745374417	0.219699813302409	-4.99166774149262
AKNA	-0.625121885027778	-0.198260834916667	-2.57584910146587	0.0164002303850803	0.0763466831274437	-3.55491907724529
CARD6	-0.624831383270834	-1.07081238603472	-1.94263015713629	0.0635771781058049	0.184200683205546	-4.75463497388731
PCSK7	-0.624101456076388	-0.237843978086806	-2.28138276606262	0.0314463368247961	0.115997644522811	-4.13990986258316
FASLG	-0.624032561385415	-2.83352434981424	-2.58514902715015	0.0160580991829338	0.0754803927036909	-3.53576726817574
CCDC164	-0.623671173989582	-2.83917868640799	-1.624392105093	0.117022013295744	0.272608099154858	-5.26529541807438
ZNF582	-0.623445786572912	-3.74740264568924	-1.48997396625959	0.148926305723762	0.31850524163059	-5.45912527889289
RUFY3	-0.623324133038194	-1.20428174807118	-2.21597164282073	0.0361690844866139	0.126746364440271	-4.26378881637098
SLC27A6	-0.623164613649303	-3.35641883894965	-4.02359455367593	0.000476993786649212	0.0071464042366963	-0.238093032123082
SSPN	-0.623049103607638	-1.44294296011979	-0.959071453993516	0.3468433033152	0.539007103703725	-6.08144312823263
GSTM1	-0.622338208961808	3.55691877783854	-1.54579543411352	0.134907084370429	0.299654874242456	-5.38029291165083
CCL3L3	-0.622145767756944	-0.187769408319444	-3.00581230087936	0.0060139685078042	0.039459332793204	-2.63245041352826
APBA1	-0.622106506020834	0.957653714409722	-1.39504233891615	0.175456595607052	0.352338640836836	-5.58761387782411
